Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,DOI,Link,Abstract,EID
"Samyshev E.Z., Minkina N.I.","Coastal ecosystem contamination by heavy metals as an indicator of climate change in Antarctica",2019,"Journal of Computational and Theoretical Nanoscience","16","1",,"228","236",,"10.1166/jctn.2019.7729","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064255984&doi=10.1166%2fjctn.2019.7729&partnerID=40&md5=e7c0c2f2c46fd29921b4f75a0f3cdcb4","Our earlier investigations around the Ukrainian Antarctic Station “Academician Vernadsky” have detected an abnormal increase of heavy metal content in bottom sediments and grounds of the Argentine Archipelago, and in mass species of hydrobionts. High cadmium and zinc concentrations found in the environmental samples and in living organism's evidence natural origin of the contamination: the heavy metals enter the area with/in melt water streaming from the glaciers on the dry land because of climate warming. The earlier registered dramatic decline of the krill stock in the Atlantic sector of Antarctica could have been due to inhibited reproduction of these small crustaceans eggs of which normally develop on the formerly safe and now largely contaminated shallow sea floor; hence the population reduction indicated some environmental abnormalities. Larvae of Euphausia superba Dana were absent in the samples of zooplankton throughout the observation period (2002-2009) thereby evidencing the ongoing washing-out of the pollutants made the glaciers melt. Therefore, we decided that the grade to which organisms having short life cycle, e.g. phyto- and zooplankton, are contaminated by heavy metals and the abundance of larval E. superba in the ocean shelf zone can serve useful indices of temporal changes of climate. Copyright © 2019 American Scientific Publishers All rights reserved.",2-s2.0-85064255984
"Thorpe S.E., Tarling G.A., Murphy E.J.","Circumpolar patterns in antarctic krill larval recruitment: An environmentally driven model",2019,"Marine Ecology Progress Series","613",,,"77","96",,"10.3354/meps1288","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063538355&doi=10.3354%2fmeps1288&partnerID=40&md5=6467959d7c62e95d8fd05ad27c546fc5","Larval recruitment in Antarctic krill is known to be episodic and regional. We consider the importance of a range of recruitment factors using an environmentally driven model of larval development from spawning to post-larvae. Our model examines the timing of spawning, interaction with bathymetry, susceptibility to cold temperatures, temperature-driven development and the seasonal cycle of sea ice to identify those factors with the greatest impact. The model predicts that the seasonal location of sea ice is the main limiting factor for successful larval recruitment. Spawning in January leads to the greatest area of viable larval recruitment habitat. Dense sea ice cover, which we assume that adult krill do not spawn under, prevents spawning in large areas early in the breeding season (December). Nevertheless, later spawning in February, when sea ice is at a minimum, means there is often insufficient time for the larvae to reach a viable developmental stage before the sea ice advances. Meanwhile, although spawning is possible in more northerly areas throughout the breeding season, these are generally remote from winter sea ice, which is assumed to be necessary for larvae to overwinter. Interaction with bathymetry before hatching further limits suitable habitat. Over a 12 yr period, the model predicted larval re - cruitment from January spawning in all years in the Cooperation, Ross and Weddell Seas, with episodic larval recruitment in the Bransfield Strait in 9 of the 12 years. Additional understanding of the overwintering requirements of larvae, together with regional studies at higher spatial resolution, particularly in shelf regions, will better constrain the uncertainties in the model. © 2019 Inter-Research. All Rights Reserved.",2-s2.0-85063538355
"Meyer B., Freier U., Grimm V., Groeneveld J., Hunt B.P.V., Kerwath S., King R., Klaas C., Pakhomov E., Meiners K.M., Melbourne-Thomas J., Murphy E.J., Thorpe S.E., Stammerjohn S., Wolf-Gladrow D., Auerswald L., Götz A., Halbach L., Jarman S., Kawaguchi S., Krumpen T., Nehrke G., Ricker R., Sumner M., Teschke M., Trebilco R., Yilmaz N.I.","The winter pack-ice zone provides a sheltered but food-poor habitat for larval Antarctic krill",2017,"Nature Ecology and Evolution","1","12",,"1853","1861",,"10.1038/s41559-017-0368-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033595645&doi=10.1038%2fs41559-017-0368-3&partnerID=40&md5=cb7db8d9c6ee5859a380c622ee8f2197","A dominant Antarctic ecological paradigm suggests that winter sea ice is generally the main feeding ground for krill larvae. Observations from our winter cruise to the southwest Atlantic sector of the Southern Ocean contradict this view and present the first evidence that the pack-ice zone is a food-poor habitat for larval development. In contrast, the more open marginal ice zone provides a more favourable food environment for high larval krill growth rates. We found that complex under-ice habitats are, however, vital for larval krill when water column productivity is limited by light, by providing structures that offer protection from predators and to collect organic material released from the ice. The larvae feed on this sparse ice-associated food during the day. After sunset, they migrate into the water below the ice (upper 20 m) and drift away from the ice areas where they have previously fed. Model analyses indicate that this behaviour increases both food uptake in a patchy food environment and the likelihood of overwinter transport to areas where feeding conditions are more favourable in spring. © 2017 The Author(s).",2-s2.0-85033595645
"Schaafsma F.L., Kohlbach D., David C., Lange B.A., Graeve M., Flores H., Van Franeker J.A.","Spatio-temporal variability in the winter diet of larval and juvenile Antarctic krill, Euphausia superba, in ice-covered waters",2017,"Marine Ecology Progress Series","580",,,"101","115",,"10.3354/meps12309","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030151719&doi=10.3354%2fmeps12309&partnerID=40&md5=555555622a69f252f385f2e0ad6a87bc","Antarctic krill Euphausia superba is an ecological key species in the Southern Ocean and a major fisheries resource. The winter survival of age class 0 (AC0) krill is susceptible to changes in the sea-ice environment due to their association with sea ice and their need to feed during their first winter. However, our understanding of their overwintering diet and its variability is limited. We studied the spatio-temporal variability of the diet in 4 cohorts of AC0 krill in the Northern Weddell Sea during late winter 2013 using stomach contents, fatty acids (FAs) and bulk stable isotope analysis (BSIA). Stomach contents were dominated by diatoms in numbers and occasionally contained large volumes of copepods. Many of the prey species found in the stomachs were sea ice-associated. Our results show that the diet of overwintering AC0 krill varies significantly in space and time. Variability in stomach content composition was related to environmental factors, including chlorophyll a concentration, copepod abundance and sea-ice cover. In contrast, FA composition mainly varied between cohorts, indicating variation in the long-term diet. The condition of the AC0 krill was reflected in FA and BSIA analysis, suggesting that the availability of sea ice-derived food sources over a long period may impact the condition of developing AC0 krill significantly. The spatio-temporal availability of sea-ice resources is a potentially important factor for AC0 krill winter survival. © Inter-Research 2017.",2-s2.0-85030151719
"Kohlbach D., Lange B.A., Schaafsma F.L., David C., Vortkamp M., Graeve M., van Franeker J.A., Krumpen T., Flores H.","Ice algae-produced carbon is critical for overwintering of antarctic krill Euphausia superba",2017,"Frontiers in Marine Science","4","SEP","310","","",,"10.3389/fmars.2017.00310","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030151428&doi=10.3389%2ffmars.2017.00310&partnerID=40&md5=544399032c7dec54c08e63625a5710a3","Antarctic krill Euphausia superba (""krill"") constitute a fundamental food source for Antarctic seabirds and mammals, and a globally important fisheries resource. The future resilience of krill to climate change depends critically on the winter survival of young krill. To survive periods of extremely low production by pelagic algae during winter, krill are assumed to rely partly on carbon produced by ice algae. The true dependency on ice algae-produced carbon, however, is so far unquantified. This confounds predictions on the future resilience of krill stocks to sea ice decline. Fatty acid (FA) analysis, bulk stable isotope analysis (BSIA), and compound-specific stable isotope analysis (CSIA) of diatom- and dinoflagellate-associated marker FAs were applied to quantify the dependency of overwintering larval, juvenile, and adult krill on ice algae-produced carbon (aIce) during winter 2013 in the Weddell-Scotia Confluence Zone. Our results demonstrate that the majority of the carbon uptake of the overwintering larval and juvenile krill originated from ice algae (up to 88% of the carbon budget), and that the dependency on ice algal carbon decreased with ontogeny, reaching < 56% of the carbon budget in adults. Spatio-temporal variability in the utilization of ice algal carbon was more pronounced in larvae and juvenile krill than in adults. Differences between aIce estimates derived from short- vs. long-term FA-specific isotopic compositions suggested that ice algae-produced carbon gained importance as the winter progressed, and might become critical at the late winter-spring transition, before the phytoplankton bloom commences. Where the sea ice season shortens, reduced availability of ice algae might possibly not be compensated by surplus phytoplankton production during wintertime. Hence, sea ice decline could seriously endanger the winter survival of recruits, and subsequently overall biomass of krill. © 2017 Kohlbach, Lange, Schaafsma, David, Vortkamp, Graeve, van Franeker, Krumpen and Flores.",2-s2.0-85030151428
"David C., Schaafsma F.L., van Franeker J.A., Lange B., Brandt A., Flores H.","Community structure of under-ice fauna in relation to winter sea-ice habitat properties from the Weddell Sea",2017,"Polar Biology","40","2",,"247","261",,"10.1007/s00300-016-1948-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010711337&doi=10.1007%2fs00300-016-1948-4&partnerID=40&md5=0dfe18339aeb19bbc5329e8ee6e56451","Climate change-related alterations of Antarctic sea-ice habitats will significantly impact the interaction of ice-associated organisms with the environment, with repercussions on ecosystem functioning. The nature of this interaction is poorly understood, particularly during the critical period of winter–spring transition. To investigate the role of sea-ice and underlying water-column properties in structuring under-ice communities during late winter/early spring, we used a Surface and Under Ice Trawl to sample animals and environmental properties in the upper 2-m layer under the sea ice in the northern Weddell Sea from August to October 2013. The area of investigation was largely homogeneous in terms of hydrography and sea-ice coverage. We hypothesised that this apparent homogeneity in the physical regime was mirrored in the structure of the under-ice community. The under-ice community was numerically dominated by the copepods Stephos longipes, Ctenocalanus spp. and Calanus propinquus (altogether 67 %), and furcilia larvae of Antarctic krill Euphausia superba (30 %). In spite of the apparent homogeneity of the environment, abundance and biomass distributions at our sampling stations indicated the presence of three community types, following a geographical gradient in the investigation area: (1) high biomass, krill-dominated in the west, (2) high abundance, copepod-dominated in the east, and (3) low abundance, low biomass at the ice edge. Combined analysis with environmental data indicated that under-ice community structure was correlated with sea-ice coverage, chlorophyll a concentration, and bottom depth. The heterogeneity of the Antarctic under-ice community was probably also driven by other factors, such as advection, sea-ice drift, and seasonal progression. The response of under-ice communities to changing sea-ice habitats may thus considerably vary seasonally and regionally. © 2016, Springer-Verlag Berlin Heidelberg.",2-s2.0-85010711337
"Melbourne-Thomas J., Corney S.P., Trebilco R., Meiners K.M., Stevens R.P., Kawaguchi S., Sumner M.D., Constable A.J.","Under ice habitats for Antarctic krill larvae: Could less mean more under climate warming?",2016,"Geophysical Research Letters","43","19",,"10,322","10,327",,"10.1002/2016GL070846","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991494454&doi=10.1002%2f2016GL070846&partnerID=40&md5=cd5c99a65fe7af8adb5557bb73d99ac8","Overwintering of larvae underneath Antarctic pack ice is a critical stage in the life cycle of Antarctic krill. However, there are no circumpolar assessments of available habitat for larval krill, making it difficult to evaluate how climate change may impact this life stage. We use outputs from a circumpolar sea ice model, together with a set of simple assumptions regarding key habitat features, to identify possible regions of larval krill habitat around Antarctica during winter. We assume that the location and suitability of habitat is determined by both food availability and three-dimensional complexity of the sea ice. A comparison of the combined area of these regions under current conditions with a warm climate scenario indicates that while total areal sea ice extent decreases, there is a consistently larger area of potential larval krill habitat under warm conditions. These findings suggest that decreases in sea ice extent may not necessarily be detrimental for krill populations. ï¿½2016. American Geophysical Union. All Rights Reserved.",2-s2.0-84991494454
"Biscontin A., Frigato E., Sales G., Mazzotta G.M., Teschke M., De Pittà C., Jarman S., Meyer B., Costa R., Bertolucci C.","The opsin repertoire of the Antarctic krill Euphausia superba",2016,"Marine Genomics","29",,,"61","68",,"10.1016/j.margen.2016.04.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964773873&doi=10.1016%2fj.margen.2016.04.010&partnerID=40&md5=a304babe9fb24a6e25bd7151b6890b32","The Antarctic krill Euphausia superba experiences almost all marine photic environments throughout its life cycle. Antarctic krill eggs hatch in the aphotic zone up to 1000 m depth and larvae develop on their way to the ocean surface (development ascent) and are exposed to different quality (wavelength) and quantity (irradiance) of light. Adults show a daily vertical migration pattern, moving downward during the day and upward during the night within the top 200 m of the water column. Seawater acts as a potent chromatic filter and animals have evolved different opsin photopigments to perceive photons of specific wavelengths. We have investigated the transcriptome of E. superba and, using a candidate gene approach, we identified six novel opsins. Five are r-type visual opsins: four middle-wavelength-sensitive (EsRh2, EsRh3, EsRh4 and EsRh5) and one long-wavelength-sensitive (EsRh6). Moreover, we have identified a non-visual opsin, the EsPeropsin. All these newly identified opsin genes were significantly expressed in compound eyes and brain, while only EsPeropsin and EsRh2 were clearly detected also in the abdomen. A temporal modulation in the transcription of these novel opsins was found, but statistically significant oscillations were only observed in EsRrh3 and EsPeropsin. Our results contribute to the dissection of the complex photoreception system of E. superba, which enables this species to respond to the daily and seasonal changes in irradiance and spectral composition in the Southern Ocean. © 2016 Elsevier B.V.",2-s2.0-84964773873
"Zhang Y., Li C.-L., Liu M.-T., Gao L.-B.","Abundance and structure of dominant zooplankton species in austral summer near South Shetland Islands, Antarctica",2016,"Oceanologia et Limnologia Sinica","47","5",,"945","953",,"10.11693/hyhz20160300063","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048475063&doi=10.11693%2fhyhz20160300063&partnerID=40&md5=8b4b8214ceb839285780336825cb6e60","Two krill species (Euphausia superba and Thysanoessa macrura) and two copepod species (Calanoides acutus and Calanus propinquus) were sampled with Norpac net near South Shetland Islands, Antarctica in austral summer of 2013/2014. The distribution, abundance, and population structure of the four species were studied with in-situ environmental parameters. The results show that the abundance of E. superba was higher than that of T. macrura; they distributed widely but in different areas. A large amount of the first calyptopis stage of E. superba was found around South Orkneys, indicating that E. superba reproduced in early January in 2014. The early stages of E. superba larvae dominated in the eastern part of the survey area, while the juveniles and adults dominated in the western part. The two copepods distributed widely in the southern ocean, and they occupied similar sea areas. The concentration of phytoplankton was low in around South Orkneys, which might be due to the grazing impact of the large amount of E. superba larvae and copepods. © 2016, Science Press. All right reserved.",2-s2.0-85048475063
"Virtue P., Meyer B., Freier U., Nichols P.D., Jia Z., King R., Virtue J., Swadling K.M., Meiners K.M., Kawaguchi S.","Condition of larval (furcilia VI) and one year old juvenile Euphausia superba during the winter–spring transition in East Antarctica",2016,"Deep-Sea Research Part II: Topical Studies in Oceanography","131",,,"182","188",,"10.1016/j.dsr2.2016.02.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961231066&doi=10.1016%2fj.dsr2.2016.02.001&partnerID=40&md5=192a163544caf4636a823389e884981e","Antarctic krill, Euphausia superba, is an important species in the Southern Ocean ecosystem. Information on krill condition during winter and early spring is slowly evolving with our enhanced ability to sample at this time of year. However, because of the limited spatial and temporal data, our understanding of fundamental biological parameters for krill during winter is limited. Our study assessed the condition of larval (furcilia VI) and one year old juvenile krill collected in East Antarctica (115°E–130°E and 64°S–66°S) from September to October 2012. Krill condition was assessed using morphometric, elemental and biochemical body composition, growth rates, oxygen uptake and lipid content and composition. Diet was assessed using fatty acid biomarkers analysed in the krill. The growth rate of larvae was 0.0038 mm day with an inter-moult period of 14 days. The average oxygen uptake of juvenile krill was 0.30±0.02 μl oxygen consumed per mg dry weight per hour. Although protein was not significantly different amongst the krill analysed, the lipid content of krill was highly variable ranging from 9% to 27% dry weight in juveniles and from 4% to 13% dry weight in larvae. Specific algal biomarkers, fatty acids ratios, levels of both long-chain (≥C20) monounsaturated fatty acids and bacterial fatty acids found in krill were indicative of the mixed nature of dietary sources and the opportunistic feeding capability of larval and juvenile krill at the end of winter. © 2016 Elsevier Ltd",2-s2.0-84961231066
"Schaafsma F.L., David C., Pakhomov E.A., Hunt B.P.V., Lange B.A., Flores H., van Franeker J.A.","Size and stage composition of age class 0 Antarctic krill (Euphausia superba) in the ice–water interface layer during winter/early spring",2016,"Polar Biology","39","9",,"1515","1526",,"10.1007/s00300-015-1877-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953338948&doi=10.1007%2fs00300-015-1877-7&partnerID=40&md5=1e0f6f07a367e3d1466039a2f00b5270","The condition and survival of Antarctic krill (Euphausia superba) strongly depends on sea ice conditions during winter. How krill utilize sea ice depends on several factors such as region and developmental stage. A comprehensive understanding of sea ice habitat use by krill, however, remains largely unknown. The aim of this study was to improve the understanding of the krill’s interaction with the sea ice habitat during winter/early spring by conducting large-scale sampling of the ice–water interface (0–2 m) and comparing the size and developmental stage composition of krill with the pelagic population (0–500 m). Results show that the population in the northern Weddell Sea consisted mainly of krill that were <1 year old (age class 0; AC0), and that it was comprised of multiple cohorts. Size per developmental stage differed spatially, indicating that the krill likely were advected from various origins. The size distribution of krill differed between the two depth strata sampled. Larval stages with a relatively small size (mean 7–8 mm) dominated the upper two metre layer of the water column, while larger larvae and AC0 juveniles (mean 14–15 mm) were proportionally more abundant in the 0- to 500-m stratum. Our results show that, as krill mature, their vertical distribution and utilization of the sea ice appear to change gradually. This could be the result of changes in physiology and/or behaviour, as, e.g., the krill’s energy demand and swimming capacity increase with size and age. The degree of sea ice association will have an effect on large-scale spatial distribution patterns of AC0 krill and on predictions of the consequences of sea ice decline on their survival over winter. © 2016, The Author(s).",2-s2.0-84953338948
"Piñones A., Hofmann E.E., Dinniman M.S., Davis L.B.","Modeling the transport and fate of euphausiids in the Ross Sea",2016,"Polar Biology","39","1",,"177","187",,"10.1007/s00300-015-1798-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952989053&doi=10.1007%2fs00300-015-1798-5&partnerID=40&md5=351d6d903731a59407a1cf05c062062a","Antarctic krill (Euphausia superba) and crystal krill (Euphausia crystallorophias), important components of the Ross Sea food web, differ in their population distribution. The objective of this study was to determine whether these differing distributions result primarily from differences in spawning locations, larval development times, and transport by the Ross Sea circulation. To address this objective, Lagrangian particle tracking experiments were used to simulate the transport of larvae of Antarctic krill and crystal krill. The particle simulations showed that regions providing inputs of Antarctic krill to the Ross Sea were along the outer shelf/slope. Crystal krill transport and retention were along the shallow banks on the outer Ross Sea shelf. Particles initialized in the inner shelf off Victoria Land showed high retention in the region south and along the Terra Nova Bay polynya, with timescales consistent with development times of crystal krill. These results suggest that the cyclonic circulation over the shelf contributes significantly to the dispersion and retention of crystal krill in parts of the inner Ross Sea continental shelf that overlaps with regions with high concentrations of krill-dependent top predators. The westward circulation along the shelf break contributes to the transport and aggregation of Antarctic krill in regions where Circumpolar Deep Water is observed on the outer continental shelf and along the shelf break. The transport pathways and connectivity obtained from this study provide a baseline for assessing the effects of projected changes in the Ross Sea circulation on the distribution of two important krill species. © 2015, Springer-Verlag Berlin Heidelberg.",2-s2.0-84952989053
