Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,DOI,Link,Abstract,EID
"Cullen M., Kaufmann R.S., Lowery M.S.","Seasonal variation in biochemical indicators of physiological status in Euphausia superba from Port Foster, Deception Island, Antarctica",2003,"Deep-Sea Research Part II: Topical Studies in Oceanography","50","10-11",,"1787","1798",,"10.1016/S0967-0645(03)00088-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0038715836&doi=10.1016%2fS0967-0645%2803%2900088-2&partnerID=40&md5=f24cdb187e22bee47c57ef1bc7186a87","Seasonal changes in biochemical indicators of physiological status were analyzed in abdominal muscle of the Antarctic krill, Euphausia superba, collected from Port Foster, Deception Island, an active volcano located in the Shetland Island chain west of the Antarctic Peninsula. Krill were collected with a 10 m2 MOCNESS trawl during four cruises (November 1999, February, May, November 2000). RNA:DNA mirrored the chlorophyll a concentration, with the highest values found during seasons of abundant phytoplankton. Activities of the glycolytic enzyme lactate dehydrogenase (LDH) and the mitochondrial enzyme citrate synthase (CS) were significantly higher in male krill when compared to females of similar size, indicating that their burst and aerobic swimming performance may be higher than females throughout the year. RNA:DNA ratio and enzyme activities were highly elevated in summer as compared to the earliest spring sampling period. Krill showed significant seasonal changes in LDH activity, with lowest values in spring and highest values in summer (females) or autumn (males). Krill showed significant seasonal changes in CS activity with highest values in summer. Protein and % water varied significantly among seasons for both males and females. Lower CS activity and RNA:DNA ratio suggest krill exhibit reduced metabolism during the winter when phytoplankton production is reduced, perhaps enhancing survival. Lower enzyme activities in female krill in early spring suggest they may achieve greater metabolic suppression during overwintering. © 2003 Elsevier Ltd. All rights reserved.",2-s2.0-0038715836
"Schmidt K., Atkinson A., Stübing D., McClelland J.W., Montoya J.P., Voss M.","Trophic relationships among Southern Ocean copepods and krill: Some uses and limitations of a stable isotope approach",2003,"Limnology and Oceanography","48","1 I",,"277","289",,"10.4319/lo.2003.48.1.0277","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037252082&doi=10.4319%2flo.2003.48.1.0277&partnerID=40&md5=997ed93b1961c342fce8cee095175ea2","The use of stable isotopes to study food webs has increased rapidly, but there are still some uncertainties in their application. We examined the δ15N and δ13C values of Antarctic euphausiids and copepods from the Polar Front, Lazarev Sea, and Marguerite Bay against their foodweb baseline of particulate organic matter (POM). Interpretations of trophic level were helped by comparison with other approaches and by calibration experiments with Euphausia superba fed known diets. Results for well-known mesozooplankters (e.g., Calanoides acutus and Metridia gerlachei) were internally consistent and corresponded to those derived from independent methods. This gave confidence in the isotope approach for copepods and probably larval euphausiids. Among the dominant yet poorly known species, it suggested mainly herbivory for Rhincalanus gigas but omnivory for Calanus simillimus and furcilia larvae of Thysanoessa spp. and Euphausia frigida. The δ15N values of adult copepods were up to 3‰ higher than those of early copepodites, pointing to ontogenetic shifts in diet. In the Lazarev Sea in autumn, the isotopic signals of E. superba larvae suggested pelagic, mainly herbivorous, feeding rather than feeding within the ice. In contrast to the mesozooplankton, some anomalous results for postlarval krill species indicated problems with this method for micronekton. The experiments showed that postlarval E. superba did not equilibriate with a new diet within 30 d. We suggest that the slower turnover of these larger species, partly in combination with their ability to migrate, has confounded trophic effects with those of a temporally/spatially changing food-web baseline. Interpretations of food sources of micronekton could be helped by analyzing their molts or fecal pellets, which responded faster to a new diet.",2-s2.0-0037252082
"Meyer B., Saborowski R., Atkinson A., Buchholz F., Bathmann U.","Seasonal differences in citrate synthase and digestive enzyme activity in larval and postlarval Antarctic krill, Euphausia superba",2002,"Marine Biology","141","5",,"855","862",,"10.1007/s00227-002-0877-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036934141&doi=10.1007%2fs00227-002-0877-7&partnerID=40&md5=997dacf8499e6bd66853cf65f48d8e9f","Antarctic krill maintain large population sizes despite dramatic seasonal fluctuations in food availability, but the mechanisms for this are still debated. The aim of this study was to compare seasonal differences in enzyme activity and respiration rates of larval and postlarval krill to provide insights into their overwintering strategies. Respiration rates, activity of the metabolic enzyme citrate synthase (CS), and those of the digestive enzymes laminarinase and total proteinase were measured in austral summer west of the Antarctic Peninsula, and in autumn in the southwestern Lazarev Sea. The 100-fold difference in chlorophyll a concentrations between the two studies is representative of the classic transition from a summer bloom to sparse winter conditions. Correspondingly, adult krill showed reduced respiration rates and CS activity in autumn. However, their digestive enzyme activity was significantly higher, suggesting more efficient assimilation of food at low food levels. Similar-sized larvae showed no summer-autumn differences in respiration rates and enzyme activity, supporting suggestions that they need to feed and grow year-round. However, trends in enzymatic activity varied between the larval stages measured, implying ontogenetic changes in body structure and function.",2-s2.0-0036934141
"Atkinson A., Meyer B., Stuϋbing D., Hagen W., Schmidt K., Bathmann U.V.","Feeding and energy budgets of Antarctic krill Euphausia superba at the onset of winter - II. Juveniles and adults",2002,"Limnology and Oceanography","47","4",,"953","966",,"10.4319/lo.2002.47.4.0953","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036073040&doi=10.4319%2flo.2002.47.4.0953&partnerID=40&md5=61b6670c83181c97b8914d8a581d2fd8","The overwintering success of Euphausia superba is a key factor that dictates population size, but there is uncertainty over how they cope with the scarcity of pelagic food. Both nonfeeding strategies (reduced metabolism, lipid use, or shrinkage in size) and switching to other foods (carnivory, ice algae, or detritus) have been suggested. We examined these alternatives in the southwest Lazarev Sea in autumn (April 1999), when sea ice was forming and phytoplankton was at winter concentrations. Both juveniles and adults had a very high lipid content (36% and 44% of dry mass, respectively) of which >40% was phospholipid. However, their low O:N ratios suggested that these reserves were not being used. Results from gut contents analysis and large volume incubations agreed that juveniles fed mainly on phytoplankton and adults fed on small (<3 mm) copepods. This dietary difference was supported possibly by elevated concentrations of 20:1 and 22:1 fatty acids in the adults. The feeding methods also confirmed that feeding rates were low compared with those in summer. Even when acclimated to high food concentrations, clearance and ingestion rates were <30% of summer rates. Respiration and ammonium excretion rates of freshly caught krill were 60%-80% of those in summer and declined significantly during 18 d of starvation. These findings suggest both switch feeding and energy conservation strategies, with a trend of reduced and more carnivorous feeding with ontogeny. This points to a ""compromise"" strategy for postlarvae, but there are alternative explanations. First, the krill may have reduced their feeding in an autumn transition to a nonfeeding mode, and, second, some of the population may have maintained a high feeding effort whereas the remainder was not feeding.",2-s2.0-0036073040
"Meyer B., Atkinson A., Stöbing D., Oettl B., Hagen W., Bathmann U.V.","Feeding and energy budgets of Antarctic krill Euphausia superba at the onset of winter - I. Furcilia III larvae",2002,"Limnology and Oceanography","47","4",,"943","952",,"10.4319/lo.2002.47.4.0943","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036070462&doi=10.4319%2flo.2002.47.4.0943&partnerID=40&md5=6804e99905574da181511829e8b6a394","Physiological condition and feeding behavior of furcilia larvae were investigated in autumn (April 1999) in the southwestern Lazarev Sea prior to the critical overwintering period. Furcilia stage III (FIII) larvae were most abundant, so only these were used for all analyses (dry mass [DM], elemental and biochemical composition, gut content) and experiments (metabolic and ingestion rates, selective feeding behavior). Chlorophyll a (Chi a) concentrations in the mixed layer were &lt;0.1 μg L-1. Respiration rates of freshly caught FIII larvae were between 0.4 and 1.2 μl O2 mg-1 DM h-1, similar to larvae fed for 7 d on high food concentrations (4 μg Chi a L-1). Excretion rates ranged between 0.01 and 0.02 μg NH4 mg-1 DM h-1 Their atomic O:N ratio of 72 indicated that lipids were the main metabolic substrate of FIII larvae in the field. The daily C ration ranged from 0.4% at the lowest food concentration of 3 μg C L-1 to 28% at the highest enriched food concentration of 216μg C L-1 whereas clearance rates decreased with increasing food concentrations. In natural seawater, 115 ml mg-1 C h-1, and in natural seawater enriched with ice biota, 24 ml mg-1 C h-1, the clearance rates on specific phytoplankton taxa revealed no significant difference across a food size range of 12-220 μm. The study suggests that during periods of low food supply in the water column, larvae have to exploit ice biota to cover their metabolic demands.",2-s2.0-0036070462
"Hagen W., Kattner G., Terbrüggen A., Van Vleet E.S.","Lipid metabolism of the antarctic krill Euphausia superba and its ecological implications",2001,"Marine Biology","139","1",,"95","104",,"10.1007/s002270000527","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034895642&doi=10.1007%2fs002270000527&partnerID=40&md5=9fb7ee0c225bee4492ccea1d7eecf305","Various developmental stages (early larvae to adults) of Euphausia superba have been collected in different seasons in the Weddell Sea, the Lazarev Sea and off the Antarctic Peninsula to investigate the role of lipids and fatty acids in the life cycle of the Antarctic krill. The total-lipid data for E. superba exhibited seasonal variations, with low lipid levels in late winter/early spring and the highest levels in autumn. Seasonal changes were most pronounced in the immature and adult specimens, increasing from about 10% lipid of dry mass to more than 40%. The fatty-acid compositions of the younger stages were dominated by 20:5(n-3), 22:6(n-3) and 16:0. These are typical phospholipid fatty acids, which are major biomembrane constituents. The phospholipid composition was similar in the older stages. With increasing storage of triacylglycerols in the lipid-rich immature and adult stages, the fatty acids 14:0, 16:0 and 18:1(n-9) prevailed, comprising about 70% of total triacylglycerol fatty acids. The trophic-marker fatty acids 16:1(n-7) and 18:4(n-3), indicating phytoplankton ingestion, were less abundant. They reflected, however, the dependence of the larvae on phytoplankton as well as the seasonal changes in algal composition. The generally close linear relationships between fatty acids and lipid suggest that the fatty-acid compositions of the collected specimens were largely independent of the respective developmental stage, season and region. The linear fit indicates that triacylglycerol accumulation started at a level of about 5% of total lipid. Considering the various overwintering scenarios under discussion, the life cycle and reproductive strategies of krill are discussed in the context of the lipid metabolism and fatty-acid composition of E. superba. Lipid production is effective enough to accumulate large energy reserves for the dark season, but E. superba does not exhibit the sophisticated biosynthetic pathways known from other Antarctic euphausiids and copepods. Although important, lipid utilisation appears to be just one of several strategies of E. superba to thrive under the extreme Antarctic conditions, and this pronounced versatility may explain the success of this species in the Southern Ocean.",2-s2.0-0034895642
"Coria N., Libertelli M., Casaux R., Darrieu C.","Inter-annual variation in the autumn diet of the gentoo penguin at Laurie Island, Antartica",2000,"Waterbirds","23","3",,"511","517",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034465768&partnerID=40&md5=ca45894b768ed9863a2581301fac991d","The diet of adult Gentoo Penguin (Pygoscelis papua) was investigated during the autumns of 1993-1996 on Laurie Island, South Orkney Islands (60°46'S, 44°42'W), Antarctica, Fishes were the most important prey by mass in 1995 (81.1%) and 1996 (60.5%) while crustaceans predominated in 1993 (70% by mass). Among fishes. species of the family Nototheniidae predominated in the diet with G. gibberifrons the most important prey by mass in 1993 and 1995 and N. nybelini in 1996. Other nototheniid fish such as L. nudifrons and T. newnesi were also well represented in the three sampling periods. Krill (Euphausia superba) was largely the most important prey among the eleven crustacean taxa identified in the samples. A total of 1,628 squid lower beaks was found, 97% identified as Psychroteuthis glacialis. Diet composition in terms of frequency of occurrence, mass and number is compared with previous studies. Received 17 November 1999, accepted 26 January 2000.",2-s2.0-0034465768
"Kattner G., Hagen W., Falk-Petersen S., Sargent J.R., Henderson R.J.","Antarctic krill Thysanoessa macrura fills a major gap in marine lipogenic pathways",1996,"Marine Ecology Progress Series","134","1-3",,"295","298",,"10.3354/meps134295","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029787179&doi=10.3354%2fmeps134295&partnerID=40&md5=5193751f63bb5e234f64e8d54cc549ec","The unique predominance of oleyl alcohols (18:1) is the striking characteristic of the lipids of the Antarctic euphausiid Thysanoessa macrura. The 2 isomers 18:1(n-9) and 18:1(n-7) occurred in similar proportions in the wax esters of T. macrura and comprised up to 80% of the total fatty alcohols. The remainder consisted mostly of the 20:1(n-9) alcohol along with small amounts of the 22:1(n-11) alcohol. No marine zooplankton species has previously been reported which produces wax esters with significant amounts of 18 carbon fatty alcohols. T. macrura specimens were collected in the high Antarctic Weddell Sea during autumn 1992 and summer 1993. Their lipid levels were high, about 40 to 50% of the dry mass with up to 70% of the total lipid as wax esters. The wax ester fatty acids were dominated by the saturates 14:0 and 16:0, which, along with the monounsaturate 18:1(n-9), accounted for more than 80% of the total fatty acids. Phospholipids contained high levels of (n- 3) polyunsaturated fatty acids (20:5 and 22:6) typical of membrane lipids from marine zooplankton. The precise significance of the unique wax ester composition in T. macrura is not clear but this discovery underscores the biochemical adaptability of Antarctic zooplankton species to a constantly cold and highly seasonal polar environment.",2-s2.0-0029787179
"Hagen W., Van Vleet E.S., Kattner G.","Seasonal lipid storage as overwintering strategy of Antarctic krill",1996,"Marine Ecology Progress Series","134","1-3",,"85","89",,"10.3354/meps134085","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029668783&doi=10.3354%2fmeps134085&partnerID=40&md5=af27e47899bcc16f01147ae02ce86cae","Conflicting hypotheses prevail on the overwintering strategies of the Antarctic krill Euphausia superba due to the difficult accessibility of Antarctic waters, especially in winter, and hence, to the lack of seasonal data. This study reports on the seasonal lipid dynamics of E. superba (25 to 56 mm) collected in the Weddell Sea in late winter/spring, summer, autumn and mid-winter. Total lipid data provide evidence of large seasonal accumulation of reserve lipids in austral summer with a mean lipid content of 28.2% of dry mass and particularly in autumn, when mean lipid levels peak with 39.2% of dry mass. After the overwintering period mean lipid contents decrease to a minimum of 10.5% of dry mass, indicating extensive utilisation of lipid reserves during winter. These data suggest that lipids contribute significantly to the overwintering success of this extremely versatile species. Lipid class analyses of spring and summer specimens (10 to 56 mm) from the Antarctic Peninsula and the Weddell Sea revealed that not only triacylglycerol, but also phosphatidylcholine may serve as important storage lipids of E. superba In the other dominant Antarctic krill species, E. crystallorophias (10 to 40 mm) and Thysanoessa macrura (10 to 27 mm), wax esters are the primary depot lipid, but phosphatidylcholine also functions as a storage lipid in these species. Phosphatidylcholine is unusual as a reserve lipid, being an essential component of biomembranes. In contrast, phosphatidylethanolamine, the other major phospholipid class, seems to have exclusively membrane functions, since it does not increase (in percent of dry mass) with increasing lipid levels in these 3 euphausiid species.",2-s2.0-0029668783
"Spiridonov V.A., Nöthig E.-M., Schröder M., Wisotzki A.","The onset of biological winter in the eastern Weddell Gyre (Antarctica) planktonic community",1996,"Journal of Marine Systems","9","3-4",,"211","230",,"10.1016/S0924-7963(95)00049-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030302181&doi=10.1016%2fS0924-7963%2895%2900049-6&partnerID=40&md5=5378626c520f36b2ced9557cfa5ed2f5","Data on hydrography, phyto- and zooplankton, obtained on a transect along the 0°meridian during the Winter Weddell Gyre Study, June 1992, revealed peculiarities of the early winter situation in the eastern Weddell Gyre. The vertical distribution and developmental stage composition of Rhincalanus gigas, Calanoides acutus, Calanus propinquus and krill, Euphausia superba larvae, were a good index for a general assessment of the seasonal condition of the plankton communities. There were five zones differing in seasonal situation: (1) The Polar Front and the southern ACC (not studied in detail). (2) The Weddell Front. (3) The Weddell Gyre interior, (4) The Maud Rise area, and (5) The Coastal Current zone. In the Weddell Front, the planktonic community resembled an autumnal situation with moderate phytoplankton biomass; the overwintering stock of copepods was not completely formed and the occurrence of calyptopes larvae of E. superba indicated that krill continued to reproduce until May. In the Weddell Gyre interior, a typical winter plankton community was found even before sea ice had formed. The specific hydrographic regime of the Maud Rise (governed by the mesoscale circulation over the seamount) support the late autumn conditions similar to the Weddell Front (but without early krill larvae). The plankton of the Coastal Current was a winter community. We conclude that in the eastern part of the Weddell Front (compared to the western part) seasonal development of both phytoplankton and herbivorous zooplankton is delayed in spring but prolonged in late autumn. Furthermore, it appears that the Weddell Sea ecosystem exhibits a much higher degree of spatial and temporal variability than thought before. This may have an impact on seasonal pattern of organic carbon transport from the pelagic realm to deeper water layers and to the sediment.",2-s2.0-0030302181
"Cuzin-Roudy J.","Reproductive strategies of the mediterranean krill, meganyctiphanes norvegica and the antarctic krill, euphausia superba (Crustacea: Euphausiacea)",1993,"Invertebrate Reproduction and Development","23","2-3",,"105","114",,"10.1080/07924259.1993.9672301","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001686467&doi=10.1080%2f07924259.1993.9672301&partnerID=40&md5=1cc1efb44ab3553f131df1b2b427e584","Reproductive strategy was studied in two euphausiid species. Euphausia superba occurs in large aggregations south of the Antarctic Convergence, living in extreme climatic conditions. In the Mediterranean Sea, populations of Meganyctiphanes norvegica experience moderate seasonal variations and a stable temperature regime (13 °C). Both species release their eggs in the water column and have similar basic patterns of development. The early seasonal development of the gonads of E. superba (especially ovarian previtellogenesis) is associated with the ice-edge in spring. Egg production is strictly limited to the summer (December, January and February), but multiple spawns are then produced by individual females through a succession of short vitellogenic cycles. Both males and females undergo a sexual regression in winter when only basic activity of the gonads (gametogenesis) is maintained. Ovarian development of M. norvegica starts in January (previtellogenesis) in the Ligurian Sea before the spring bloom. Eggs are produced from February to May by successive vitellogenic cycles. Gonadal activity is reduced during summer and autumn. This timing is different from the northern populations of the species that rather spawn in spring and summer. In both species the seasonal variability in food availability is tempered by storage of carbohydrates and lipids in the fat body for subsequent yolk accumulation in the eggs. These two krill species appear to have adapted their reproductive cycle to different habitats by using the flexibility of the physiological cycles involved in gonad development, a strategy that allows them to enhance fecundity and to tune the reproductive effort with food availability for the offspring. © Taylor & Francis Group, LLC.",2-s2.0-0001686467
"Daly K.L., Macaulay M.C.","Influence of physical and biological mesoscale dynamics on the seasonal distribution and behavior of Euphausia superba in the antarctic marginal ice zone",1991,"Marine Ecology Progress Series","79","1-2",,"37","66",,"10.3354/meps079037","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026394971&doi=10.3354%2fmeps079037&partnerID=40&md5=cb64ce6fd4f43e0a2a44f58b250552c4","Examined the distribution and behavior of life history stages of krill Euphausia superba in the marginal ice zone of the Weddell and Scotia Seas during autumn, winter, and spring. Physical processes control the extent of ice cover, the magnitude and location of food, and the distribution of pack ice predators; however, physical processes did not appear to directly affect krill. Instead, the seasonal distribution and behavior of krill was interpreted to be a function of the need to acquire food and avoid predators. These two factors also are hypothesized to be the proximate cause of swarming. Seasonal sea ice plays an integral role in the ecology of krill. Ice-edge blooms are an important and predictable food supply, particularly for reproducing adults and first-feeding larvae. Ice floes provide protection for larvae and juveniles, and sea ice biota, a widespread food source, are important to the survival of larvae during winter. In the marginal ice zone, overwintering strategies of adults included regression to an immature (sub-adult) stage, reduction of metabolic rate, and omnivorous feeding in the water column. Adults were not observed feeding on the undersurface of ice floes probably because of increased risk of predation from pack ice predators, but adult krill may migrate deeper into the pack ice in winter and also feed on ice biota. Sea ice biota act as a stabilizing mechanism against extreme seasonal oscillations of food supply for overwintering krill, thus contributing to the persistence of krill populations. -from Authors",2-s2.0-0026394971
"Garrison D.L., Buck K.R.","The biota of Antarctic pack ice in the Weddell sea and Antarctic Peninsula regions",1989,"Polar Biology","10","3",,"211","219",,"10.1007/BF00238497","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000144254&doi=10.1007%2fBF00238497&partnerID=40&md5=d8da5fbdb1ab8fee0829a7fe87be2b05","Pack ice surrounding Antarctica supports rich and varied populations of microbial organisms. As part of the Antarctic Marine Ecosystem Research in the Ice Edge Zone (AMERIEZ) studies, we have examined this community during the late spring, autumn, and winter. Although organisms are found throughout the ice, the richest concentrations often occur in the surface layer. The ice flora consists of diatoms and flagellates. Chrysophyte cysts (archaeomonads) of unknown affinity and dinoflagellate cysts are abundant and may serve as overwintering stages in ice. The ice fauna includes a variety of heterotrophic flagellates, ciliates, and micrometazoa. The abundance of heterotrophs indicates an active food web within the ice community. Ice may serve as a temporary habitat or refuge for many of the microbial forms and some of these appear to provide an inoculum for planktonic populations when ice melts. Larger consumers, such as copepods and the Antarctic krill, Euphausia superba are often found on the underside of ice floes and within weathered floes. The importance of the ice biota as a food resource for these pelagic consumers is unknown. © 1989 Springer-Verlag.",2-s2.0-0000144254
"Hopkins T.L., Torres J.J.","Midwater food web in the vicinity of a marginal ice zone in the western Weddell Sea",1989,"Deep Sea Research Part A, Oceanographic Research Papers","36","4",,"543","560",,"10.1016/0198-0149(89)90005-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024921117&doi=10.1016%2f0198-0149%2889%2990005-8&partnerID=40&md5=93d7c7731e93250855564f8255078242","The structure of the food web in the vicinity of a marginal ice zone was investigated in the western Weddell Sea during austral autumn 1986. The diets of 40 species of zooplankton and micronekton occurring in the epipelagic zone were examined and compared using non-hierarchical clustering procedures. Over half the species were in three clusters of predominantly small-particle (phytoplankton; protozoans) grazers. These included biomass dominants Calanoides acutus, Calanus propinquus, Metridia gerlachei and Salpa thompsoni. Six clusters contained omnivores that had diets consisting of small particles as well as a substantial fraction of metozoan food. Among these was Euphausia superba. Seven groups were carnivorous, including species of copepods (1), chaetognaths (3), and fishes (5). Copepods were the most frequent food of carnivores; however krill also were important in the diets of three fish species. Among small-particle grazers, phytoplankton occurred more frequently in guts of individuals from open water; carnivory was more in evidence in samples collected under the pack ice. Regional comparisons of material taken on this and several previous cruises indicate that, in most of the dominant species, diets remain relatively consistent with respect to major food categories. Seasonal impact on feeding dynamics appears to be great: the guts of grazing species were generally much more full (visual evidence) during summer bloom conditions than during the autumn. The following trophic sequence is suggested for grazing zooplankton species in ice-covered regions of the Antarctic: (1) Active small-particle grazing during the summer bloom period; (2) reduced ingestion rates in autumn as primary production declines and the system becomes more oligotrophic, with some species augmenting grazing with carnivory; (3) descent of zooplankton biomass species into the mesopelagic zone in late autumn-early winter with feeding largely terminated. The sequence applies to the dominant zooplankton biomass species. Feeding dynamics and vertical distribution of several of the important larger sized grazing species, such as Euphausia superba and Salpa thompsoni, remain largely unknown. © 1989.",2-s2.0-0024921117
"Cherry M.I., Cherry R.D., Heyraud M.","Polonium-210 and lead-210 in Antarctic marine biota and sea water",1987,"Marine Biology","96","3",,"441","449",,"10.1007/BF00412529","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023272784&doi=10.1007%2fBF00412529&partnerID=40&md5=3c4581574c43f85f6def9dbe05474ff4","Concentrations of the naturally-ocurring radionuclides 210Po and 210Pb were measured in krill (Euphausia superba), mesozooplankton, phytoplankton and sea water collected during the South African SIBEX cruise to the Antarctic in autumn 1984. The data reported constitute the first substantial measurements on 210Po and 210Pb in such samples in the Antarctic Ocean. The concentrations of 210Po in mesozooplankton and phytoplankton are unexceptional in comparison with those from other oceans. The SIBEX E. superba, however, have higher levels of 210Po than usually found in euphausiids. The 210Po data, combined with reasonable estimates of biological quantitites such as the fractional assimilation, are used to obtain information about the diet of E. superba. It is suggested that the higher 210Po in the SIBEX E. superba reflects a change from an almost entirely phytoplanktonic diet in summer to a more omnivorous diet as winter approaches. The data show that there are allometric relationships between the 210Po content of euphausiids and animal size; these are discussed briefly. The limited sea-water data presented are characterized by unusually high 210Po:210Pb activity ratios and need further investigation. © 1987 Springer-Verlag.",2-s2.0-0023272784
"Chekunova V.I., Naumov A.G.","Energy metabolism and food requirements of the marbled notothenia, Notothenia rossi marmorata ( Nototheniidae).",1982,"Journal of Ichthyology","22","2",,"112","121",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020234113&partnerID=40&md5=74ae6695ac5f7fd5b40ce179ac0b12bd","The equation of dependence of metabolism upon body weight is derived as R = 0.151.W0.831. The daily ration for young fishes is 2.8-3.6% of body weight during summer-autumn and 7.4-8.9% for adults. The ration for young fishes in winter-spring is 1.8-2.4%, and for sexually mature fish 1.1-1.3% of body weight. Krill, Euphausia superba constitutes 43% of the total annual ration by weight. -from Sport Fishery Abstracts",2-s2.0-0020234113
