Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,DOI,Link,Abstract,EID
"Krüger L., Huerta M.F., Santa Cruz F., Cárdenas C.A.","Antarctic krill fishery effects over penguin populations under adverse climate conditions: Implications for the management of fishing practices",2021,"Ambio","50","3",,"560","571",,"10.1007/s13280-020-01386-w","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091499032&doi=10.1007%2fs13280-020-01386-w&partnerID=40&md5=51e3e536cebacfb89ef1bfe37992b67e","Fast climate changes in the western Antarctic Peninsula are reducing krill density, which along with increased fishing activities in recent decades, may have had synergistic effects on penguin populations. We tested that assumption by crossing data on fishing activities and Southern Annular Mode (an indicator of climate change in Antarctica) with penguin population data. Increases in fishing catch during the non-breeding period were likely to result in impacts on both chinstrap (Pygoscelis antarcticus) and gentoo (P. papua) populations. Catches and climate change together elevated the probability of negative population growth rates: very high fishing catch on years with warm winters and low sea ice (associated with negative Southern Annular Mode values) implied a decrease in population size in the following year. The current management of krill fishery in the Southern Ocean takes into account an arbitrary and fixed catch limit that does not reflect the variability of the krill population under effects of climate change, therefore affecting penguin populations when the environmental conditions were not favorable. © 2020, Royal Swedish Academy of Sciences.",2-s2.0-85091499032
"Bahlburg D., Meyer B., Berger U.","The impact ofseasonal regulation of metabolism on the life history of Antarctic krill",2021,"Ecological Modelling","442",,"109427","","",,"10.1016/j.ecolmodel.2021.109427","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099246366&doi=10.1016%2fj.ecolmodel.2021.109427&partnerID=40&md5=0957bc9f31af230530414de753369494","Antarctic krill up- and down-regulate their metabolism as a strategy to cope with the strong seasonal environmental fluctuations in the Southern Ocean. In this study, we investigate the impact of this light- and temperature dependent metabolic regulation on growth, reproduction and winter survival of krill. Therefore, we advance a bioenergetic growth model of krill by adding a data-derived scaling function of krill activity. With SERBIK (SEasonally Regulated BIoenergetic Krill growth model), we conduct a numerical experiment which tests the impact of such scaling on krill life history under two different winter food conditions: In the first scenario, we simulate life history of krill when winter food availability is low; in the second scenario, winter food availability is increased within realistic ranges. The results demonstrate that the scaling of metabolism is especially important during low food winters. Reducing metabolism during winter permits individuals to grow to larger body length, reproduce successfully and release a greater number of eggs. It further significantly reduces within-year size fluctuations caused by starvation during months with low food availability. Finally, SERBIK can be used in future spatial modelling studies which include movement of krill along latitudinal gradients and thus spatio-temporal gradients in light- and temperature. © 2021",2-s2.0-85099246366
"Korczak-Abshire M., Hinke J.T., Milinevsky G., Juáres M.A., Watters G.M.","Coastal regions of the northern Antarctic Peninsula are key for gentoo populations: Winter movements of gentoo penguins",2021,"Biology Letters","17","1","rsbl20200708","","",,"10.1098/rsbl.2020.0708","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100458091&doi=10.1098%2frsbl.2020.0708&partnerID=40&md5=e6c778dbd3b5934871de3a4a841246bb","Southern Ocean ecosystems are rapidly changing due to climate variability. An apparent beneficiary of such change in the western Antarctic Peninsula (WAP) is the gentoo penguin Pygoscelis papua, which has increased its population size and expanded its range southward in the last 20 years. To better understand how this species has responded to large-scale changes, we tracked individuals during the non-breeding winter period from five colonies across the latitudinal range of breeding sites in the WAP, including from a recently established colony. Results highlight latitudinal gradients in movement; strong associations with shallow, coastal habitats along the entire Antarctic Peninsula; and movements that are independent of, yet constrained by, sea ice. It is clear that coastal habitats essential to gentoo penguins during the breeding season are similarly critical during winter. Larger movements of birds from northern colonies in the WAP further suggest that leap-frog migration may influence colonization events by facilitating nest-area prospecting and use of new haul-out sites. Our results support efforts to develop a marine protected area around the WAP. Winter habitats used by gentoo penguins outline high priority areas for improving the management of the spatioorally concentrated krill (Euphausia superba) fishery that operates in this region during winter. © 2021 The Authors.",2-s2.0-85100458091
"Ichii T., Mori Y., Mahapatra K., Trathan P.N., Okazaki M., Hayashi T., Okuda T.","Body length-dependent diel vertical migration of Antarctic krill in relation to food availability and predator avoidance in winter at South Georgia",2020,"Marine Ecology Progress Series","654",,,"53","66",,"10.3354/meps13508","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096303934&doi=10.3354%2fmeps13508&partnerID=40&md5=2698ec90b3a2f14f3b8409822015d142","We analyzed diel vertical migration (DVM) of overwintering Antarctic krill at South Georgia, a region that remains ice-free during the austral winter. We considered DVM in relation to krill body length, based on Japanese krill fishery data (1990−2012), and examined DVM in relation to food availability and predator (Antarctic fur seal) avoidance. We report that diel changes in median trawling depth (a proxy for krill vertical distribution) showed significant interannual variation; the overall trend was such that during both daytime and nighttime, the larger the average size of krill, the deeper their median depth. Consistent with the literature, this size-dependent DVM relates to food availability and size-dependent diet; that is, with increasing body length, krill tend to rely less on phytoplankton (which are available in surface layers) as a winter food source. Concerning predator avoidance, and based on analyses using an optimal foraging dive model for fur seals, DVM showed close agreement with size-dependent predation risk; that is, larger krill remained deeper, thereby reducing mortality from fur seals. Therefore, DVM of overwintering krill appears to reflect a compromise between adequate feeding conditions and minimizing predation risk. There was, however, an exception that krill occurred at a shallow depth in winter 2006 when phytoplankton abundance was particularly low and krill density was very high. This supports the hypothesis that physiological demands (i.e. hunger) may become a more important factor affecting DVM than predator avoidance under conditions of insufficient food availability. © Inter-Research 2020.",2-s2.0-85096303934
"Reiss C.S., Hinke J.T., Watters G.M.","Demographic and maturity patterns of Antarctic krill (Euphausia superba) in an overwintering hotspot",2020,"Polar Biology","43","9",,"1233","1245",,"10.1007/s00300-020-02704-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089187421&doi=10.1007%2fs00300-020-02704-4&partnerID=40&md5=ec8c4c8dc06d2dcbcfe89922eea9cd34","Overwinter environmental conditions are a major driver of larval survival, recruitment, and reproductive pre-conditioning in Antarctic krill (Euphausia superba). Few winter studies exist from which to infer impacts of changing environmental conditions on the biology of krill. Here demographic and maturity patterns of krill during five winters are examined at an overwintering hotspot in the northern Antarctic Peninsula. Two different recruitment pulses were present over the 5 years of the study. A large recruitment event was evident in winter 2012, followed by cohort growth tracked through winter 2014. A recruitment event also occurred in 2015, despite lower abundance of larvae in 2013 and 2014. The recruitment pulse in 2015 was correlated with the intrusion of high salinity water, characteristic of the Weddell Sea, during a positive El Niño–Southern Oscillation phase, suggesting recruitment was driven by advection of recruits into the northern Antarctic Peninsula. Despite the inter-annual environmental variability, most female krill were in resting reproductive stages in all years. The lack of variability in female reproductive status during winter may impose a developmental constraint to earlier spawning than previously considered; the time necessary to advance from resting stages to reproductive maturity may limit the ability of krill to adapt to trends in the timing and magnitude of the spring bloom. The observed patterns of recruitment and variation in maturity stages highlight the complexity of krill population dynamics and should be considered when projecting population responses of Antarctic krill to climate-driven changes in the Southern Ocean. © 2020, This is a U.S. Government work and not under copyright protection in the US; foreign copyright protection may apply.",2-s2.0-85089187421
"Groeneveld J., Berger U., Henschke N., Pakhomov E.A., Reiss C.S., Meyer B.","Blooms of a key grazer in the Southern Ocean – An individual-based model of Salpa thompsoni",2020,"Progress in Oceanography","185",,"102339","","",,"10.1016/j.pocean.2020.102339","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084937899&doi=10.1016%2fj.pocean.2020.102339&partnerID=40&md5=062b443dcaae625a3bdaf12b42901dff","The Southern Ocean near the Western Antarctic Peninsula (WAP) is strongly affected by climate change resulting in warmer air temperature, accompanied with reduced sea ice coverage, increased sea water temperature and potential changes in the abundances of two key grazer species Salpa thompsoni (salp) and Euphausia superba (Antarctic krill). While salp abundance is hypothesized to increase, krill abundance is hypothesized to decline with dramatic consequences for the entire food web of the Southern Ocean. A better understanding of the biotic interaction between krill and salps and their population dynamics is thus crucial. However, the life cycle of salps is complicated and barely understood. Therefore, we have developed an individual-based model describing the whole life cycle to better understand the population dynamics of salps and the conditions for blooms. The model has been used to explore if and under what conditions the empirical pattern of large variability in observed salp abundances at the WAP, generated by the long-term data of the US Antarctic Marine Living Resources Program (AMLR) can emerge from a small seeding population. The model reproduced this empirical pattern if daily growth rates of oozoids were higher than previously reported for the WAP (mean growth rate for oozoids ~ 1 mm d−1) and if growth rates of blastozooids were lower (mean growth rate ~ 0.2 mm d−1). The model suggests that a prerequisite for local salp blooms requires a small founding population in early spring. With climate change it has been suggested that more frequent and earlier transport of salps into the WAP or winter survival will occur. Hence, the risk of salp blooms in the WAP is likely to substantially increase. These findings highlight the importance for an improved quantitative understanding of how primary production and the southward advection of salps will be impacted by climate change. © 2020 Elsevier Ltd",2-s2.0-85084937899
"Walsh J., Reiss C.S., Watters G.M.","Flexibility in antarctic krill euphausia superba decouples diet and recruitment from overwinter sea-ice conditions in the northern antarctic peninsula",2020,"Marine Ecology Progress Series","642",,,"1","19",,"10.3354/meps13325","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091488889&doi=10.3354%2fmeps13325&partnerID=40&md5=549e051e76f9f14b4e545bf52e1a4abf","Winter sea-ice conditions are considered important for Antarctic krill Euphausia superba survival and recruitment, yet few broad-scale longitudinal studies have examined the underlying relationships between winter conditions and krill recruitment. We used data from a 4 yr winter study of krill con-dition (lipid content), diet (stable isotopes and fatty acids), and length distributions around the northern Antarctic Peninsula to examine relationships among environmental variables (annual sea-ice cover, water column chlorophyll a [chl a], and upper mixed-layer water temperature), the condition and diet of krill, and recruitment success the following year. Diet indicators (lipid content, ?15N, ?13C, and the fatty acid ratios 16:1n-7/18:4n-3 and 18:1n-9/18:1n-7) in postlarvae were consistent among years regardless of seaice cover, suggesting that post-larval krill do not rely on sea-ice resources for overwinter survival. Diet indicators in larvae were more variable and suggest that larvae may feed on sea-ice resources when they are available but can still persist in the water column when they are not. Principal component analysis between environmental variables and diet indicators showed that water-column chl a was the only variable that significantly affected diet, regardless of annual changes in sea-ice cover. Extensive winter ice in one year did not translate into successful recruitment the following year. Krill demonstrate a high degree of flexibility with respect to overwinter habitat and diet, and the degree to which sea ice is important during different times of year and at different life stages may be more complex than previously thought. © 2020 Inter-Research. All rights reserved.",2-s2.0-85091488889
"Delord K., Kato A., Tarroux A., Orgeret F., Cotté C., Ropert-Coudert Y., Cherel Y., Descamps S.","Antarctic petrels 'on the ice rocks': Wintering strategy of an Antarctic seabird",2020,"Royal Society Open Science","7","4","191429","","",,"10.1098/rsos.191429","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084845624&doi=10.1098%2frsos.191429&partnerID=40&md5=b0be3ad9d58eb8c4b49bc4a66ccab3f3","There is a paucity of information on the foraging ecology, especially individual use of sea-ice features and icebergs, over the non-breeding season in many seabird species. Using geolocators and stable isotopes, we defined the movements, distribution and diet of adult Antarctic petrels Thalassoica antarctica from the largest known breeding colony, the inland Svarthamaren, Antarctica. More specifically, we examined how sea-ice concentration and free-drifting icebergs affect the distribution of Antarctic petrels. After breeding, birds moved north to the marginal ice zone (MIZ) in theWeddell sector of the Southern Ocean, following its northward extension during freeze-up in April, and they wintered there in April-August. There, the birds stayed predominantly out of the water (60-80% of the time) suggesting they use icebergs as platforms to stand on and/or to rest. Feather δ15N values encompassed one full trophic level, indicating that birds fed on various proportions of crustaceans and fish/squid, most likely Antarctic krill Euphausia superba and the myctophid fish Electrona antarctica and/or the squid Psychroteuthis glacialis. Birds showed strong affinity for the open waters of the northern boundary of the MIZ, an important iceberg transit area, which offers roosting opportunities and rich prey fields. The strong association of Antarctic petrels with seaice cycle and icebergs suggests the species can serve, year-round, as a sentinel of environmental changes for this remote region. © 2020 Royal Society Publishing. All rights reserved.",2-s2.0-85084845624
"Ruijie W., Qingyuan Y., Guoping Z.","Fatty acid composition of spiny icefish (chaenodraco wilsoni) in the bransfield strait, antarctic during summer - Autumn 2016 and its implication to diet [2016 年夏秋季南极布兰斯菲尔德海峡威氏棘冰鱼脂肪酸组成及其食性指示研究]",2020,"Chinese Journal of Polar Research","32","1",,"82","89",,"10.13679/j.jdyj.20190001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106512931&doi=10.13679%2fj.jdyj.20190001&partnerID=40&md5=1012418baee62221c4402da6b08d6862","Spiny icefish (Chaenodraco wilsoni) plays an important role in the transfer of energy between marine predators and prey organisms, and is the target species of the demersal trawl fishery late 1970s and is one of bycatch species for the Antarctic krill fishery in recent years. However, information on its diet and nutritional characteristics are very limited. We analyzed the content and composition of fatty acids in muscle tissues of spiny icefish collected from the Bransfield Strait, and further explored the diet of spiny icefish using marker fatty acids. Standard lengths of fish samples ranged from 4.8 to 30.7 cm and wet weights ranged from 0.3 to 250.5 g. We found 29 fatty acids, of which C16:0, C18:0, C18:1 n9c, C20:5 n3 (EPA) and C22:6 n3 (DHA), were dominant; polyunsaturated fatty acid was the most abundant, followed by saturated fatty acids, and monounsaturated fatty acids were the least abundant. There was no statistically significant correlation between fish size and marker fatty acids, indicating that the diet of spiny icefish was not varied with ontogeny. Spiny icefish is omnivorous, and feed mainly on diatoms and Antarctic krill (Euphausia superba) during autumn and winter, some benthic organisms, copepods and seabed debris are fed by this species. © 2020 Editorial Office of Polar Research. All rights reserved.",2-s2.0-85106512931
"Mengxiao Z., Guoping Z.","Water mass structure in the euphotic zone around south shetland Islands, antarctic during summer 2013 [2013 年夏季南极南设得兰群岛周边海域透光层水团结构]",2020,"Chinese Journal of Polar Research","32","1",,"90","101",,"10.13679/j.jdyj.20190022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106493862&doi=10.13679%2fj.jdyj.20190022&partnerID=40&md5=6e0f6078184e2a4d35c08206e3e1beda","The South Shetland Islands are located in the south side of the Scotia Sea and separated from the Antarctic Peninsula by Bransfield Strait. The region has been a focus of oceanographic research and has become an important fishing ground for Antarctic krill (Euphausia superba) recently. The euphotic zone is the most productive zone in the ocean and occurs the highest concentration of marine biota. Understanding of the characteristics and dynamics of water masses in the euphotic zone can provide basic information for oceanographic research, and also provide scientific support for the distribution and habitat of pelagic organisms, such as the Antarctic krill. In this study, we analyzed temperature and salinity profile data collected from the euphotic zone along five transects around the South Shetland Islands between January and March 2013. Results indicate a clear vertical water mass structure in the deeper areas in the north part of the South Shetland Islands. Antarctic Summer Surface Water, Winter Water and Circumpolar Deep Water occur from surface down, respectively. The Bransfield Strait, which locates in the south of the South Shetland Islands, is almost entirely dominated by the Transitional Zonal Water with Weddell Sea influence (TWW). The water mass structure is complex in its southwestern basin of the Bransfield Strait; the TWW, the Transitional Zonal Water with Bellingshausen Sea influence, and water from the Drake Passage occur in this region. Elucidating the complicated water mass structure around the South Shetland Islands is scientifically important for further study on biophysical interactions in the Southern Ocean. © 2020 Editorial Office of Polar Research. All rights reserved.",2-s2.0-85106493862
"Ericson J.A., Hellessey N., Kawaguchi S., Nichols P.D., Nicol S., Hoem N., Virtue P.","Near-future ocean acidification does not alter the lipid content and fatty acid composition of adult Antarctic krill",2019,"Scientific Reports","9","1","12375","","",,"10.1038/s41598-019-48665-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071479925&doi=10.1038%2fs41598-019-48665-5&partnerID=40&md5=9c4605d172023f3fd8f14cbb9a5529bf","Euphausia superba (Antarctic krill) is a keystone species in the Southern Ocean, but little is known about how it will respond to climate change. Ocean acidification, caused by sequestration of carbon dioxide into ocean surface waters (pCO2), alters the lipid biochemistry of some organisms. This can have cascading effects up the food chain. In a year-long laboratory experiment adult krill were exposed to ambient seawater pCO2 levels (400 μatm), elevated pCO2 levels mimicking near-future ocean acidification (1000, 1500 and 2000 μatm) and an extreme pCO2 level (4000 μatm). Total lipid mass (mg g−1 DM) of krill was unaffected by near-future pCO2. Fatty acid composition (%) and fatty acid ratios associated with immune responses and cell membrane fluidity were also unaffected by near-future pCO2, apart from an increase in 18:3n-3/18:2n-6 ratios in krill in 1500 μatm pCO2 in winter and spring. Extreme pCO2 had no effect on krill lipid biochemistry during summer. During winter and spring, krill in extreme pCO2 had elevated levels of 18:2n-6 (up to 1.2% increase), 20:4n-6 (up to 0.8% increase), lower 18:3n-3/18:2n-6 and 20:5n-3/20:4n-6 ratios, and showed evidence of increased membrane fluidity (up to three-fold increase in phospholipid/sterol ratios). These results indicate that the lipid biochemistry of adult krill is robust to near-future ocean acidification. © 2019, The Author(s).",2-s2.0-85071479925
"Ericson J.A., Hellessey N., Nichols P.D., Nicol S., Kawaguchi S., Hoem N., Virtue P.","New insights into the seasonal diet of Antarctic krill using triacylglycerol and phospholipid fatty acids, and sterol composition",2019,"Polar Biology","42","11",,"1985","1996",,"10.1007/s00300-019-02573-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073534144&doi=10.1007%2fs00300-019-02573-6&partnerID=40&md5=f9904e1c16b8f845bd2b85a9ae6536aa","Fatty acid analysis for estimating dietary sources in marine predators is a powerful tool in food web research. However, questions have been raised about using fatty acids as dietary indicators from whole lipid samples, rather than from separate lipid classes. A drawback of scientific field-based studies is that samples are rarely collected over extended periods, precluding seasonal dietary comparisons. We used fisheries samples obtained over one year to investigate seasonal variations in the fatty acid composition of separated phospholipids and triacylglycerols of Antarctic krill (Euphausia superba). Seasonal variation was observed in fatty acid biomarkers within triacylglycerol and phospholipid fractions of krill. Fatty acids in krill triacylglycerols (thought to best represent recent diet), reflected omnivorous feeding with highest percentages of flagellate biomarkers (18:4n-3) in summer, and diatom biomarkers (16:1n-7c) in autumn, winter and spring. Carnivory biomarkers (∑ 20:1 + 22:1 and 18:1n-9c/18:1n-7c) in krill were higher in autumn. Phospholipid fatty acids were less variable and higher in 20:5n-3 and 22:6n-3, which are essential components of cell membranes. Sterol composition did not yield detailed dietary information, but percentages and quantities of cholesterol, the major krill sterol, were significantly higher in winter and spring compared with summer and autumn. Copepod markers ∑ 20:1 + 22:1 were not strongly associated with the triacylglycerol fraction during some seasons, and neither was 18:4n-3. Krill might mobilise 18:4n-3 from triacylglycerols to phospholipids for conversion to long-chain (≥ C20) polyunsaturated fatty acids, which would have implications for its role as a dietary biomarker. For the first time, we demonstrate the dynamic seasonal relationship between specific biomarkers and krill lipid classes. © 2019, Crown.",2-s2.0-85073534144
