Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,DOI,Link,Abstract,EID
"Hosie G.W.","Distribution and abundance of euphausiid larvae in the Prydz Bay region, Antarctica",1991,"Antarctic Science","3","2",,"167","180",,"10.1017/S0954102091000202","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026301412&doi=10.1017%2fS0954102091000202&partnerID=40&md5=18f628d402ab2adc4b22e689330036ef","In January 1985 a net sampling survey was carried out on the distribution and abundance of euphausiid larvae in the Prydz Bay region. Euphausia superba occurred in low abundance, probably due to sampling preceding the main spawning period. Thysanoessa rnacrura occurred throughout the study area in consistently high abundance. Eu.phausia crystaliorophias was marginally more abundant within its restricted range. Distinct north-south variations in larval age and developmental stages of T. macrura were observed indicating regional differences in spawning. Euphausia frigida was mainly confined to the upper 200 m of the Antarctic Circumpolar Current. E. superba larvae produced north of the shelf break, between 70º-83ºE, moved north–east into the Antarctic Circumpolar Current. Larvae originating on the shelf moved rapidly west in the East Wind drift. E. crystallorophias had the same westward dispersion, but some larvae appeared to return eastward via the Prydz Bay Gyre and remain in the region. The data indicate that most E. superba larvae, providing they survive injurious cold temperature and food deprivation, will leave the area, suggests that Prydz Bay krill may not be a self maintaining stock. © 1991, Antarctic Science Ltd. All rights reserved.",2-s2.0-0026301412
"Miquel J.C.","Distribution and abundance of post-larval krill (euphausia superba dana) near prydz bay in summer with reference to environmental conditions",1991,"Antarctic Science","3","3",,"279","292",,"10.1017/S0954102091000342","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026279551&doi=10.1017%2fS0954102091000342&partnerID=40&md5=ff660b96879cd42b59c77d15b8f28d08","Data on the distribution, abundance and population structure of krill in the Prydz Bay area during January-February 1985 are considered in relation to hydrography and phytoplankton standing stocks. Stratified mean density and biomass estimated for the whole surveyed area from RMT-8 hauls were among the lowest recorded (3.3 individuals 1000 m-3 and 3.1 g 1000 m-3) confirming Prydz Bay as a low krill abundance area in the Southern Ocean. Age cohorts 1+ to 4+ were present, the size of the animals increased from south to north and juveniles were mostly found in surface waters near the pack-ice. Adults were in an active reproductive phase: 98% of the females were mated and 35% were ready to spawn whereas 86% of the males carried spermatophores. Breeding was taking place in oceanic waters over deep zones with the spawning season limited to January-April. Phytoplankton biomass was also very low in the area (mean of 29 mg Chl a m-2in the upper 200 m) and currents speed low, never reaching 10 cm s-1. Krill distribution was strongly related to water circulation pattern but not related to phytoplankton distribution. © 1991, Antarctic Science Ltd. All rights reserved.",2-s2.0-0026279551
"Kellermann A.","Food and feeding dynamics of the larval Antarctic fish Nototheniops larseni",1990,"Marine Biology","106","2",,"159","167",,"10.1007/BF01314796","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025143853&doi=10.1007%2fBF01314796&partnerID=40&md5=548ab7313652bb7b775bb8b3c52f45ae","The feeding dynamics of larvae of the Antarctic fish Nototheniops larseni were analyzed from data collected over three years in Bransfield Strait and adjacent waters (Antarctica). Seasonal feeding was examined from 1977/1978 (November-March). The diel feeding cycle was investigated during a 96 h station established in February 1976, while food selection was analyzed using larvae and zooplankton samples collected in February 1982. Hatching occurs in early spring, and larvae fed on eggs of calanoid copepods and on cyclopoid copepods. Copepod eggs were the principal food near the pack ice, and cyclopoids in open waters. Cyclopoids were the staple food in summer. Eggs of the Antarctic krill Euphausia superba were ingested selectively and formed major portions of the larval summer diet in neritic (Joinville Island) and oceanic (Elephant Island) spawning areas of E. superba. In the fall, copepods predominated in the diets. Most abundant and most frequently ingested prey in summer and fall were Oncaea spp. Feeding commenced at dawn and continued at least until dusk. Krill eggs were taken chiefly during morning hours and egg incidence declined during the day, suggesting that eggs were ingested soon after spawning. Prey size at the onset of feeding was estimated as 0.130 to 0.330 mm. Size-selective feeding was evident in small larvae, while in larger larvae median prey length remained constant. High feeding incidence among yolk-sac larvae in spring, high overall feeding incidence in summer, and size-selective foraging of small larvae suggested favorable feeding conditions in the 1977/1978 season. Yolk-absorption times in Antarctic fish larvae vary on a scale of weeks and may be further retarded due to early feeding. Hence, year-to-year variability of yolk incidence in N. larseni indicated variable biotic environments of early feeding larvae rather than temporal shifts of hatching periods. As hatching periods are constant between years in contrast to the variable retreat of the pack ice and subsequent onset of the production cycle in space and time, maternal yolk reserves are probably utilized to compensate for such variations. © 1990 Springer-Verlag.",2-s2.0-0025143853
"Atkinson A., Ward P., Peck J.M., Murray A.W.","Mesoscale distribution of zooplankton around South Georgia",1990,"Deep Sea Research Part A, Oceanographic Research Papers","37","8",,"1213","1227",,"10.1016/0198-0149(90)90039-X","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025632374&doi=10.1016%2f0198-0149%2890%2990039-X&partnerID=40&md5=011e03f8579b76f9627a83de27841e62","A net sampling survey was conducted around the island of South Georgia in the austral summer 1981/1982 and again in winter 1983. This paper uses Principal Components Analysis to elucidate the mesoscale features of zooplankton distribution within the two survey grids. During both surveys the major contrast was between the plankton of the shelf and the surrounding ocean. However, within the oceanic part of each grid, localized areas of warmer water were inhabited by a fauna characteristics of warmer latitudes to the north. The biological and oceanographic evidence suggests that areas represents core rings or similar intrusions from north of the Polar Front. Not all of the characteristic warm- and cold-water species showed a clear correlation with water origin. For example, the swarming behaviour of Euphausia superba limited its usefulness as a mesoscale tracer. Likewise, the distribution of the Antarctic copepod Calanoides acutus was poorly related to water temperature during the summer survey because the timing of sampling coincided with its annual spawning cycle. Large-scale movement of oceanic fronts has already been identified as being important in dictating overall species composition around the island, but at a smaller scale these intrusions of warmer water may be an important intermediary mechanism of community advection into the area. © 1990.",2-s2.0-0025632374
"Nicol S.","Apparent independence of the spawning and moulting cycles in female Antarctic krill (Euphausia superba Dana)",1989,"Polar Biology","9","6",,"371","375",,"10.1007/BF00442527","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0006439720&doi=10.1007%2fBF00442527&partnerID=40&md5=ce68e64b7e8f4e7032d662b0487312f1","Sixty female Antarctic krill (Euphausia superba Dana) spawned in shipboard experiments and the interval between egg-laying and ecdysis was noted. The number of eggs laid per female ranged from 263-3662, most females produced only one batch of eggs before moulting, and the post-spawn ovaries of all females contained few, if any, mature oocytes. As reported in other studies, the total number of eggs produced per female was not well correlated with body size. Females appeared to spawn at all times during the moulting cycle and although no diurnal rhythm in spawning was observed, moulting occurred mainly at night-time despite the animals being kept in near-constant darkness. No evidence of synchronous moutling was detected. © 1989 Springer-Verlag.",2-s2.0-0006439720
"Ross R.M., Quetin L.B., Kirsch E.","Effect of temperature on developmental times and survival of early larval stages of Euphausia superba Dana",1988,"Journal of Experimental Marine Biology and Ecology","121","1",,"55","71",,"10.1016/0022-0981(88)90023-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024260465&doi=10.1016%2f0022-0981%2888%2990023-8&partnerID=40&md5=5218d25d86bed3eb3635844983bf4f7c","Larvae of Euphausia superba Dana were reared from embryo to Calyptopis 3 in the laboratory at four temperatures characteristic of the range found in the environment (-1, 0, 1, and 2°C). The relationship between temperature and developmental times was curvilinear, with a sharp decrease in developmental time between -1 and 0°C, followed by a gradual flattening of the curve. The relationship was best described by the exponential model D = B0* e-B1(T) + B2, where D is developmental time in days, T is the temperature, and B0, B1, and B2 are fitted constants. In three of the four batches of larvae reared at -1°C, all larvae died within 3 days of metamorphosis to Calyptopis 1, while siblings at higher temperatures developed normally. These results suggests that a cold sensitive period exists during early larval development. The type of food available also affected the survival of three groups of siblings. Larvae fed a diatom mixture developed normally, while those fed a small flagellate or starved all died before metamorphosis to Calyptopis 2. The effects of temperature and food type on the development and survival of the early larval stages have important ecological implications for the recruitment of E. superba. If spawning occurs in areas where the embryos or larvae encounter subzero water during a temperature sensitive period, recruitment in these waters may be very low, independent of food availability. If the embryos and larvae do not encounter subzero water during a sensitive period, recruitment may be more dependent on the type and concentration of food available. © 1988.",2-s2.0-0024260465
"Hosie G.W., Ikeda T., Stolp M.","Distribution, Abundance and population structure of the Antarctic krill (Euphausia superba Dana) in the Prydz Bay region, Antarctica",1988,"Polar Biology","8","3",,"213","224",,"10.1007/BF00443453","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000548044&doi=10.1007%2fBF00443453&partnerID=40&md5=9e3e7b3cbb1ba531cd67d7667735adb4","This paper presents results of net sampling carried out on four marine science cruises, between 1981 and 1985, in the Prydz Bay region of Antarctica by the Australian Antarctic Division. Krill exhibited a patchy distribution and overall low abundance. The majority of sampling sites in January 1985 returned no post-larval krill or densities of &lt;1 individual 1000 m-3. The estimated mean abundance of E. superba in January 1985 was 6 individuals or 2 g (wet wt.) 1000 m-3 integrated for the upper 200 m of the water column which represented 3.4% of the total zooplankton biomass. No more than five years-groups, including the larvae, were observed in Prydz Bay, with mean lengths of groups 1+, 2+, 3+ and 4+ being 24, 38, 46 and 53 mm (standard 1), respectively in the middle of January. A high proportion of naupliar stages observed in January 1985 indicated that spawning in Prydz Bay begins in January and examination of adult maturation showed that the spawning continues at least to March. © 1988 Springer-Verlag.",2-s2.0-0000548044
"Thomas P.G., Ikeda T.","Sexual regression, shrinkage, re-maturation and growth of spent female Euphausia superba in the laboratory",1987,"Marine Biology","95","3",,"357","363",,"10.1007/BF00409565","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001819608&doi=10.1007%2fBF00409565&partnerID=40&md5=cab47689060ea2fc4a04341a3a7dce54","Live female Euphausia superba, Dana were collected from Prydz Bay, East Antarctica in January 1985, and observations of intermoult period, growth and maturation changes were made on individuals which spawned and were subsequently maintained in the laboratory for 12 mo. Over this experimental period an instrinsic cyclic reproductive pattern was observed. Following spawning, there was a regression of the female copulatory organ, the thelycum, coupled with a decrease in body length and an increase in the krill's mean intermoult period. This was followed by a period of sexual re-maturation, associated with positive growth and a decrease in the mean intermoult period. This study indicates multi-year spawning of E. superba and a life-span greater than 4 yr. © 1987 Springer-Verlag.",2-s2.0-0001819608
"Kellermann A.","Food and feeding ecology of postlarval and juvenile Pleuragramma antarcticum (Pisces; Notothenioidei) in the seasonal pack ice zone off the Antarctic peninsula",1987,"Polar Biology","7","5",,"307","315",,"10.1007/BF00443949","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000262486&doi=10.1007%2fBF00443949&partnerID=40&md5=62f1686ea168cc1d0fe0b9e072943357","Stomach contents of 275 postlarval and 269 one year old juvenile Pleuragramma antarcticum caught in February 1982, March 1981 and November 1977 in the Bransfield Strait and adjacent waters were investigated. Juveniles in November 1977 fed mainly on calanoid copepods and Oithona spp. The principal food of postlarvae in February 1982 were Oncaea spp., eggs of calanoid copepods and tintinnids whereas the staple food of juveniles in February 1982 consisted of calanoid copepods of which copepodites of Calanus propinquus were most abundant. Eggs of Euphausia superba were frequently ingested by postlarvae and were the main component of the juvenile diet in the Antarctic Sound. Postlarvae in March 1981 preyed on Oncaea spp. and calanoid eggs. There was a shift from feeding on cyclopoid copepods by postlarvae to feeding on calanoids by juveniles. The food particle size increased as a function of fish length. Maximum prey size was controlled by mouth width up to at least 45 mm standard length. Prey selection was apparently food density dependent with an inverse relationship between food abundance and selective feeding. Density dependent size selection may have resulted in resource partitioning among postlarval and juvenile fishes in February. This specific feeding behaviour is likely to be an adaptation to the low zooplankton stocks of the high Antarctic shelf waters to minimize food competition among the youngest age classes. Predation on krill eggs indicated that the frequent association of one year old juvenile Pleuragramma antarcticum with the Antarctic krill is related to local spawning events. © 1987 Springer-Verlag.",2-s2.0-0000262486
"Astheimer H.","A length class model of the population dynamics of the Antarctic Krill Euphausia superba dana",1986,"Polar Biology","6","4",,"227","232",,"10.1007/BF00443399","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0343757100&doi=10.1007%2fBF00443399&partnerID=40&md5=762b9b158daa4dea451f32b0c22b1b3f","In a location-independent simulation, Krill frequency and weight are modelled in 0.5 mm length classes. Population dynamics are defined by time- and length-dependent birth, growth and death rates. In a steady state (constant death rate of 98.7% p. a.) Krill frequency and weight oscillate by a factor of 32 and 3, respectively. Larval catch curves from German Antarctic Expeditions and published mortality rates for older Krill suggest a hyperbolic form of the survival function with age (i.e. mortality decreases with increasing body length). A Krill fishery can be simulated indirectly through manipulation of the mortality rate or through direct elimination of individuals. For example, a complete elimination of the upper length classes does not lead to extinction even if performed each year before the spawning season, as long as the size at fist capture is greater than 45 mm. The Antarctic Krill seems to be a classical example of r-selection with its high fertility, high mortality and large stock fluctuations. © 1986 Springer-Verlag.",2-s2.0-0343757100
"Harrington S.A., Ikeda T.","Laboratory observations on spawning, brood size and egg hatchability of the Antarctic krill Euphausia superba from Prydz Bay, Antarctica",1986,"Marine Biology: International Journal on Life in Oceans and Coastal Waters","92","2",,"231","235",,"10.1007/BF00392840","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0006400969&doi=10.1007%2fBF00392840&partnerID=40&md5=0fd26cb44df442ce22df01b75884ce50","Forty-three female Euphausia superba were collected from three sites in Prydz Bay, Antarctica in January 1985. Most gravid females took 3 to 14 d to spawn after capture and some less mature females released eggs after 21 d. Most females spawned only once; overall mean brood size was 2 809 eggs and mean hatchability for eggs from the premoult females was 69.7%. For seven females spawning a second time, overall mean brood size was 597 eggs. Mean hatchability for second-spawn eggs from five premoult females was 67.1%. Possible origins of the second-spawned eggs were small numbers of matured eggs left in the ovaries after the first spawning or eggs developed from those of peripheral nucleolus and vitellogenic stages. Throughout the 8 wk of observations, there was no apparent development of eggs in females which had released all their eggs at one spawning. © 1986, Springer-Verlag. All rights reserved.",2-s2.0-0006400969
"Hempel I.","Variation in geographical distribution and abundance of larvae of Antarctic krill, Euphausia superba, in the southern Atlantic Ocean.",1985,"Antarctic nutrient cycles and food webs",,,,"304","307",,"10.1007/978-3-642-82275-9_43","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022172136&doi=10.1007%2f978-3-642-82275-9_43&partnerID=40&md5=f57f0f8da981328edfeb8c0b114c95b1","In Jan-March 1981, larval abundance was highest in the open ocean of the central Scotia Sea and in the shelf region close to Elephant Island. Abundance was significantly lower in 1978 when only a few 'rich' catches were made NE of the South Orkney Islands and in the Bransfield Strait. In 1976, krill larvae occurred in fair numbers in both the Bransfield Strait and the N Scotia Sea. The Bransfield Strait region appears to be a major spawning area. Spawning in the open ocean apparently varies from year to year, in both space and time.-from Author krill Scotia Sea Elephant Island South Orkney Islands Bransfield Strait",2-s2.0-0022172136
"Marschall H.-P., Hirche H.-J.","Development of eggs and nauplii of Euphausia superba",1984,"Polar Biology","2","4",,"245","250",,"10.1007/BF00263631","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0003234536&doi=10.1007%2fBF00263631&partnerID=40&md5=7ccc28cd98bbb4beb3aea903e7bbdd52","The development of eggs and nauplii was studied over 19 days. At 1.5°C nauplii hatched after 5 days. Abdominal spines changed their appearance successively during nauplius development, but no moulting was observed in the course of naupliar development. Moulting occurred between the nauplius and the metanauplius stage 13 days after spawning. Swimming activity was weak in the nauplius, while it was vigorous in the metanauplius. A model is presented for the depth distribution of eggs and larval stages. It is also suggested that present collection techniques may inadequately sample eggs and nauplii based on experiments that show that eggs are extremely sensitive to sieving. © 1984 Springer-Verlag.",2-s2.0-0003234536
"Golosov V.V.","Some biocenological aspects of the exploitation of the resources of antarctic krill",1984,"Polar Geography and Geology","8","1",,"63","72",,"10.1080/10889378409377212","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960627371&doi=10.1080%2f10889378409377212&partnerID=40&md5=06f8f8c74c4110dee63aaf81f8be4192","Krill(Euphausia superba)represents an indispensable link of many marine antarctic food webs and hence proposals for a massive expansion in the exploitation of this protein source must be examined with great care. The author reviews the known data on the life cycle of krill and concludes that water density variations and its circulation are the most important factors controlling its distribution and numbers. While it is generally established that the life span ofEuphausia superbain the ocean is of the order of 2½‐4 years the author suggests that it may well be longer under ideal circumstances. However, since, after spawning, the krill is carried down to abyssal depths by the descending water at the Antarctic Convergence it is rarely given the opportunity to achieve its maximum potential age. It is further suggested that this point in the life cycle, i.e., after spawning and before the downwards plunge at the Antarctic Convergence would be the optimal point for intense exploitation since it would have minimal impact on krill stocks or on the other components of the marine biocenosis. © 1984 Taylor & Francis Group, LLC.",2-s2.0-84960627371
"Ross R.M., Quetin L.B.","Spawning frequency and fecundity of the Antarctic krill Euphausia superba",1983,"Marine Biology","77","3",,"201","205",,"10.1007/BF00395807","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0006436385&doi=10.1007%2fBF00395807&partnerID=40&md5=1643d8b003b5bc4fca74e9d5caa90885","The spawning frequency of Euphausia superba was estimated from observations of egg production by live individual females in captivity on board ship. The females were collected during the austral summer of 1982 near the South Shetland Islands and Elephant Island, Antarctica. On the average, 15.6% of the females spawned each day, which indicates an interval between spawnings of 6.7 d. This evidence contradicts earlier descriptions of the spawning behavior of E. superba. The females appear to be continually producing eggs and releasing them periodically over the entire spawning season, and thus have much higher fecundities than previously estimated. © 1983 Springer-Verlag.",2-s2.0-0006436385
"Ettershank G.","Age structure and cyclical annual size change in the Antarctic krill, Euphausia superba dana",1983,"Polar Biology","2","3",,"189","193",,"10.1007/BF00448969","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000250247&doi=10.1007%2fBF00448969&partnerID=40&md5=a739c2f0ae57083ddbd50c1656f846bb","The traditional method of studying age structure of krill populations through length-frequenc histograms is negated by laboratory and field observations that krill revert to an immature form and regress in size after spawning-indeed, this is part of their over-wintering strategy. Study of the age pigment lipofuscin reveals that, in the Prydz Bay population, five age classes of adult krill were present. It is suggested that these classes correspond to year cohorts. The size as measured by the length from the rostrum to the rear of the cephalothorax, remained relatively constant. However, when length data for a complete year of samples from the South Atlantic was re-analysed, evidence was found in support of the size regression hypothesis. © 1983 Springer-Verlag.",2-s2.0-0000250247
"Oehlenschläger J., Rehbein H.","Chemical composition of some tissues of the Antarctic fish Notothenia rossii marmorata, fischer 1885",1982,"Food Chemistry","8","4",,"291","297",,"10.1016/0308-8146(82)90031-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548653305&doi=10.1016%2f0308-8146%2882%2990031-0&partnerID=40&md5=cbcb6f28273801dd9ee0731bf322ec89","Muscle, liver, stomach, intestinal tract and pyloric caeca of the Antarctic fish Notothenia rossii marmorata, Fischer 1885, were analysed for dry matter, crude protein, carbohydrate, total lipids, ash, chloride, phosphorus and fluoride. It was found that the levels of these classes of substance varied considerably within ten fishes of a pre-spawning community. The highest level of protein was found in the stomach (80·8% mean value on a dry weight basis) and the lowest in the liver (39·6%); for total lipids in the liver and stomach the situation was reversed with the relevant figures being 40·8% and 11·27%, respectively. The pyloric caeca showed a maximum of ash content (6·34%), whilst only 3·92% was found in the liver. The liver was extremely rich in carbohydrates (8·22%) whilst, at 1·64%, the muscle contained least. Although N. rossii marmorata mainly feeds on the fluoride-containing krill (Euphausia superba Dana), the tissues investigated showed only a low level of fluoride (10-40 ppm). © 1982.",2-s2.0-34548653305
"Denys C.J., McWhinnie M.A.","Fecundity and ovarian cycles of the Antarctic krill Euphausia superba ( Crustacea: Euphausiacea).",1982,"Canadian Journal of Zoology","60","10",,"2414","2423",,"10.1139/z82-309","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020457404&doi=10.1139%2fz82-309&partnerID=40&md5=d4a50748f847852f6d324412cb81badb","Number of eggs per female is directly proportional to body length and inversely proportional to the stage of maturity. Spawning is biphasic, occurring in 2 closely spaced bursts. Maximum total yearly brood size for females 30-50 mm in length is c.200-8800 eggs. After spawning is complete, the ovary reorganizes and reverts to a juvenile appearance within 6 wk. Reorganization is followed by a prolonged reproductive diapause. -from Authors",2-s2.0-0020457404
"Retamal M.A., Quintana R.","(Basic biological studies related to the population dynamics of krill, Euphausia superba Dana, 1850). [Estudios biologicos basicos relacionados con la dinamica poblacional del krill, Euphausia superba Dana, 1850.]",1982,"Serie Cientifica - Instituto Antarctico Chileno","28",,,"193","211",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020391136&partnerID=40&md5=6938c0fcc54c44c02a8568da805d436f","The population sampled showed a bimodal composition: juveniles are scarce, but both males and females are present in large numbers. Spawning corresponds to the summer, with a maximum in February, depending on the temperature of the surrounding waters. Spawning occurs twice during the life cycle, once when the IIIA females are 34 mm in length, or aged 17 months, and again at 60 mm or 28 months. -from Current Antarctic Literature",2-s2.0-0020391136
"Ross R.M., Quetin I.R.","Euphausia superba: fecundity and physiological ecology of its eggs and larvae.",1982,"Antarctic Journal of the United States","17","5",,"166","167",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020219724&partnerID=40&md5=9afc083e482a8f7cc0b16674d275bae2","For 6 of the 7 schools of krill sampled the spawning frequency was between 15-20%, suggesting that the total fecundity over the 2- 4 month spawning season is probably 10 times that previously thought. Eggs hatched in 5-6 days at 0-1oC and developed to the first feeding stage in 21-25 days. -from Current Antarctic Literature",2-s2.0-0020219724
"Fevolden S.E.","Krill off Bouvetöya and in the southern Weddell Sea with a description of larval stages of Euphausia crystallorophias",1980,"Sarsia","65","2",,"149","162",,"10.1080/00364827.1980.10431481","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001927872&doi=10.1080%2f00364827.1980.10431481&partnerID=40&md5=1d1585385d4a91ff873b6e5ee9827c85","In the austral summer 1978/79 samples of krill were taken off Bouvetöya and in the southern Weddell Sea. Off Bouvetöya Euphausia superba Dana was the dominant species, but the population pattern indicates that the individuals found there were expatriates from other areas. For the first time larvae of E. superba were found in significant amounts in the southern Weddell Sea. Except from shallow water and the most southern position, they were equal in abundance to the larvae of E. crystallorophias Holt&Tattersall. Larval stages of the latter are described as is the successive spawning that takes place among the three species of krill found in the southern Weddell Sea. © 1980 Taylor & Francis Group, LLC.",2-s2.0-0001927872
"Clarke A.","The biochemical composition of krill, Euphausia superba Dana, from South Georgia",1980,"Journal of Experimental Marine Biology and Ecology","43","3",,"221","236",,"10.1016/0022-0981(80)90049-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000823881&doi=10.1016%2f0022-0981%2880%2990049-0&partnerID=40&md5=3985282f0cc954fb1477c465814ae730","Krill, Euphausia superba Dana, sampled from waters around South Georgia in 1978 contained 10-11% protein, 2-6% lipid, 0.3-0.6% carbohydrate, 2% chitin, and 3-4% mineral ash (all mean values, % fresh weight). Lipid content varied greatly with sexual maturity: males contained 2-4% lipid, immature animals 4% (both increasing to 5-6% later in the season) and mature females 5-6% (although some contained as much as 9%). Gravid females lost ≈60% of their lipid at spawning, and a biochemical estimate of fecundity gave values in the range 7000 to 15 000. The major lipid classes were phospholipid, triacylglyceropl, and free sterol, and there was 1-2% wax ester. The mean pigment content was 21.5 μg/g fresh weight. Triacylglycerol fatty acids were low in polyenoic acids and contained up to 4% phytanic acid; compositions were variable and showed the probable influence of dietary input. Phospholipids were rich in polyenoic acids, especially 20 : 5ω3 and 22 : 6ω3, and usually had 18 : 1ω7 > 18 : 1ω9. Ovarian triacylglycerol contained almost no polyenoic acids, but ovarian phospholipid was fairly unsaturated. These results are discussed in relation to the Antarctic environment, and compared with the results of previous work on caridean decapods. © 1980.",2-s2.0-0000823881
"Fevolden S.E.","Investigations on krill (euphausiacea) sampled during the norwegian antarctic research expedition 1976-77",1979,"Sarsia","64","3",,"189","198",,"10.1080/00364827.1979.10411381","https://www.scopus.com/inward/record.uri?eid=2-s2.0-1842343658&doi=10.1080%2f00364827.1979.10411381&partnerID=40&md5=b25539cd9f3bc3378963634ec28360b7","Krill was sampled in the Weddell Sea, farther south than ever before, and off Bouvet- oya. Five species were found: Euphausia superba, E. crystallorophias, E. frigida, E. triacantha, and Thysanoessa macrura. E. superba and E. crystallorophias were the most abundant species north and south of 74° S respectively. Length frequency analyses suggest that E. superba from the inner Weddell Sea takes three years to reach maturity. This population differed in several aspects from the populations farther north. E. crystallorophias and T. macrura were registered south to 77°45' S, the southernmost localisation investigated. The material gives no clear evidence whether these species take one or two years to reach maturity. Their spawning activity seems to start earlier in the season than for E. superba. E. frigida and E. triacantha were only found off Bouvetoya. Continuous echosounder recordings revealed that the total abundance of krill in the southern parts of the Weddell Sea was low, as was also the abundance on the route between the South Orkney Islands and Dronning Maud Land. © 1979 Taylor & Francis Group, LLC.",2-s2.0-1842343658
